File ID,Subfolder,Transcription
isizulu_120_09,isizulu_120,[um] eGoli.
isizulu_120_10,isizulu_120,[s] seligamengxe [n] elomkhothi.
isizulu_120_11,isizulu_120,Y [s] I N G X E N Y E [s].
isizulu_120_12,isizulu_120,yishimu [n] nesishagalolunye uNhlaba.
isizulu_120_13,isizulu_120,yiqanda yisihlanu yiqanda [s] kunye kubili yisikhombisa [n] kunye yisikhombisa yisishagalolu- yishagalombili yisithupha.
isizulu_120_14,isizulu_120,uMnyango wezeNtuthuko [s] yaBantu.
isizulu_120_15,isizulu_120,thasi kudekude [n] noJawewe- ebambe ngamazipho akhe amade [s] nacijile.
isizulu_120_16,isizulu_120,impela lomgexo uyisipho esikhulu Nkosi yamanzi.
isizulu_120_17,isizulu_120,[n] wanike- wanikezwa omunye wokuba awugcobe [n] emashiyeni.
isizulu_120_18,isizulu_120,nezimpunzi nazo zagxobagxoba [s] okuyizichwe kwafa uaca.
isizulu_120_19,isizulu_120,wezwakala esethi hhayi impela unenhliziyo enhle.
isizulu_120_20,isizulu_120,"kuthiwa nguwe, kanye mfundisi [s] ofunekayo."
isizulu_120_21,isizulu_120,lolu hlobo lubhalwe ngendlela ethiwa yiphrosi.
isizulu_120_22,isizulu_120,"Vuyiswa, mina bakwethu ngithi asithenge ibhokisi lika [n] R."
isizulu_120_23,isizulu_120,"[s] ingelosi kaNkulunkulu yamemeza kuHagari [s] isezulwini yathi kuye, kuyini Hagari?"
isizulu_120_24,isizulu_120,[n] [s] baxokozela nje abantu babethi bayolima.
isizulu_120_25,isizulu_120,[s] gubhubhu abafana [n] bethukile futhi [s] benokwesaba.
isizulu_120_26,isizulu_120,"Dolly he he [s], ngisemncane ma ukuba ngingacabanga ngalokho."
isizulu_120_27,isizulu_120,ake uphume neqhinga mphela [s] Tajewo.
isizulu_120_28,isizulu_120,"akuswelekile [n] ukuba abaling- abalingiswa kube [n] ngabantu abapheph- aba- ababephila, ngempela."
isizulu_120_29,isizulu_120,kuthi [n] mas- ma- [s] makasondele ewindini lomshayeli abuye azikhuze.
isizulu_120_30,isizulu_120,basuka [s] eKibiroli Hathawa [n] bamisa eHaseroti.
isizulu_121_01,isizulu_121,[n] isiZul-.
isizulu_121_02,isizulu_121,[n] thirty three.
isizulu_121_03,isizulu_121,[n] wesifazane.
isizulu_121_04,isizulu_121,[n] [n] umakhalekhukhwi-.
isizulu_121_05,isizulu_121,"[s] [n] kunye yichashaza kubili [n] yichashaza kunye [n], [n] [um] yichashaza, kunye kubili kuthathu [n]."
isizulu_121_06,isizulu_121,[um] mhla ka- twenty seven.
isizulu_121_07,isizulu_121,cha [n].
isizulu_121_08,isizulu_121,"[s] ngo- nineteen seventy three, ngo- November ngeyi- twenty [n] seven."
isizulu_121_09,isizulu_121,e- Gauteng.
isizulu_121_10,isizulu_121,-hora lesikhombisa [n] ezimpondweni.
isizulu_121_11,isizulu_121,[n] yasuka.
isizulu_121_12,isizulu_121,fourteen [n] uLwezi.
isizulu_121_13,isizulu_121,[s] akunalutho kuthathu isishagalombili [s] isishagalombili yisithupha [s] yisikhombisa kuthathu [n] yisikhombisa yisikhombisa isishagalombili.
isizulu_121_14,isizulu_121,uMnyango [s] weSevi- weSevisi yokuQondisa izim- izimilo [s] zababoshiwe [n].
isizulu_121_15,isizulu_121,"[n] uzimelele ngobhoko unyawo, ulibeke [s] phezu kwedolo lomunye umlenze."
isizulu_121_16,isizulu_121,"[s] lenkomazi inebele elikhulu, eduzane nje nayo, [s] kunomvemve obo- obomvana."
isizulu_121_17,isizulu_121,[s] Jabu akukho muntu ongafeyila onga- ongafeyila eseyazi imibu-.
isizulu_121_18,isizulu_121,"muva kwesikhashana bazibona [s] sebegibe, sebegebise amakhanda kanye kanye."
isizulu_121_19,isizulu_121,"[s] othisha mabazame ngo- ngesi- [n] ngesibonelo nangokhukuthaza abantwana ukuthola inkulumo echachile, [n] eqondile, enganakundiyezela."
isizulu_121_20,isizulu_121,[s] ilanga leli [n] alishisi nje linomuntu phansi.
isizulu_121_21,isizulu_121,"[s] eceleni nje kwechibi bayibona [n] i- i'm not sure what is it, [n] Oyi- Oyilepu."
isizulu_121_22,isizulu_121,"u Israyeli esenamandla, [s] bawasebenzisa amaKhanani kepha, [n] abawaxoshanga nokuwaxosha."
isizulu_121_23,isizulu_121,[s] imindeni [n] yamaGereshoni iyaku- iyakumisa emva kwetabemakele.
isizulu_121_24,isizulu_121,"[um] [s] kanti ke indaba yonke besengi, [s] [n] bese- ngezinsizwa ezikhona lapha, [n] zakwaMalakatha."
isizulu_121_25,isizulu_121,"mama [n], [n] kwenzenjani, Dolly mntanami?"
isizulu_121_26,isizulu_121,[s] lokhu ku- ukungefani nokuvela olimini olusetshenziswayo nendlela okubekwa ngayo inkulumo.
isizulu_121_27,isizulu_121,"[s] amaxoxo ayaxokozela laphaya, osebeni, lwemifu- yemufudlana."
isizulu_121_28,isizulu_121,"[n] evela kuPeter, yagcina, [n] ingafikanga [s] unomphela."
isizulu_121_29,isizulu_121,"gax- [n] entanje- entanyeni [s] yakho ube ube muhle futhi ubenamandla, amakhulu asabekayo."
isizulu_121_30,isizulu_121,"[s] wasala yedwa [n] uJakobe, kwabo, kwabambana naye umuntu [s] kwaze kwasa."
isizulu_122_01,isizulu_122,is'Zulu.
isizulu_122_02,isizulu_122,eighteen.
isizulu_122_03,isizulu_122,wesifazane.
isizulu_122_04,isizulu_122,[n] -khalekhukhwini.
isizulu_122_05,isizulu_122,"[n] point two, point two, one two four."
isizulu_122_06,isizulu_122,[um] six April.
isizulu_122_07,isizulu_122,cha.
isizulu_122_08,isizulu_122,[n] ngazalwa ngo- nineteen eighty nine.
isizulu_122_09,isizulu_122,eMpangeni.
isizulu_122_10,isizulu_122,[n] seligamenxe ihora leshumi nambili.
isizulu_122_11,isizulu_122,Z A L U D L A.
isizulu_122_12,isizulu_122,twenty three uNhlaba.
isizulu_122_13,isizulu_122,"oh zero four zero, one oh eight, four double six two."
isizulu_122_14,isizulu_122,"[n] ithi iSevisi yezoMshoshaphansi, yeN- yeNingizimu Afrika."
isizulu_122_15,isizulu_122,"ngibona, nekhanda lakho se- selivuvukele."
isizulu_122_16,isizulu_122,yena [n] wasala elele ja phezulu kwedwala.
isizulu_122_17,isizulu_122,"basuka [n] Hohlangigadi-, [n] bamisa e Jobatha."
isizulu_122_18,isizulu_122,lesisalukazi sihlala sodwa lapha kulendlu.
isizulu_122_19,isizulu_122,"basuka ethambeni [n] yaseSheferi, bamisa [n] eHarada."
isizulu_122_20,isizulu_122,"ndoda, habe, habe [n] uyabuza khona ukubuza baba?"
isizulu_122_21,isizulu_122,"ngukuhlwa kwaba, kwaba ngukusa [n] usuku Iwesithupha."
isizulu_122_22,isizulu_122,"[n] ithe, ukuba izwe lomsindo lomsindo, yasondela ngasemnyango kaQoveqove."
isizulu_122_23,isizulu_122,"MaSibiya, cha, ngixoxa nengane nje, Joko."
isizulu_122_24,isizulu_122,isinyathelo sokuqala ngukuba kufundwe batu- buthula isigatshaleso- esiqukethe lezi zenzo.
isizulu_122_25,isizulu_122,"basuka e Oboti, bami- bamise bamisa [n] e iye Abarimi, [um] [n] ng- emngceleni wakaMowabi."
isizulu_122_26,isizulu_122,"nsizwa asi- asizame, ukubhuku- ukubhukuda, sigwendle siyophuma [n] ngale kwalo mfula."
isizulu_122_27,isizulu_122,"[n] esizweni sabantwana bakwaDani umholi uBuki, indodana kaJogili."
isizulu_122_28,isizulu_122,kanti futhi [n] izingane zethu zizokhule- khululeka ziphile impilo yezingwe.
isizulu_122_29,isizulu_122,eceleni [n] nje kwechibi bayibona [n] iKileku Oyilepu.
isizulu_122_30,isizulu_122,"le lethiwe ake ngiye ngasekhaya, ngizobuya khona manje."
isizulu_123_01,isizulu_123,is'Zulu.
isizulu_123_02,isizulu_123,ewu- fifty.
isizulu_123_03,isizulu_123,[n] owesilisa.
isizulu_123_04,isizulu_123,um- uma- umaka- umakhalekhukhwini.
isizulu_123_05,isizulu_123,"[s] two, point one point one one two five."
isizulu_123_06,isizulu_123,"nineteen fifty seven, February, twenty second."
isizulu_123_07,isizulu_123,[n] yebo.
isizulu_123_08,isizulu_123,twenty two February [s] fifty seven.
isizulu_123_09,isizulu_123,e- eThekwini Durban.
isizulu_123_10,isizulu_123,yikwata yehora emva kwehora lesihlanu.
isizulu_123_11,isizulu_123,"Z A Z I, N K, U L U."
isizulu_123_12,isizulu_123,[um] ishumi nantathu kuNcwaba.
isizulu_123_13,isizulu_123,"[um] yiqanda, yishagalombili, yisihlanu, kuthathu kuthathu kuthathu kune, [um] yiqanda, yisihlanu kune."
isizulu_123_14,isizulu_123,"uPhiko lukaZwelonke, lwezoBunhloli."
isizulu_123_15,isizulu_123,"zonke izikhonkwane, zetebakele nezegceke, nxazonke, zaziyithusi."
isizulu_123_16,isizulu_123,"yabadonsa njalo inja lena, yaze yabafikisa lapho baya, bayigwazela khona."
isizulu_123_17,isizulu_123,"ingelosi kaJehova yathi kuye, Uyishayeleni imbongolo yakho kathathu na?"
isizulu_123_18,isizulu_123,"insumansumane ejwayelekile nje lena, exoxa ngokudabuka kokufa."
isizulu_123_19,isizulu_123,"nokho induna, yabaphathizitsha, ayamkhumbula uJosefa yamkhohlwa."
isizulu_123_20,isizulu_123,"kuthe nje, kungakabonakali nokuthi baqophe kuphi base bemanzi, te bemanzi te umjuluko."
isizulu_123_21,isizulu_123,"laphendukela kubona, oTajewo noMeromo, ngisho nakuyo indlovu, selivutha ulaka."
isizulu_123_22,isizulu_123,wanquma futhi ukuthi uzoxolisa uma kufika kuleso simo.
isizulu_123_23,isizulu_123,"babambana noProfessor, [n] bagomothelana, kwaba yibhodongo-."
isizulu_123_24,isizulu_123,"Vuyiswa, mina ngino, R kuphela ebhange."
isizulu_123_25,isizulu_123,"lokhu kulandela amazwi kaJudd, kucashunwe [n] encwadini kaHenry C."
isizulu_123_26,isizulu_123,"emva kokuthola lezi zinto, waye- waseyocambalala phansi kwemithi."
isizulu_123_27,isizulu_123,"ngemuva u Abrahamu wahamba waqonda njalo, ngaseNingizimu."
isizulu_123_28,isizulu_123,"hhawu, uqinisile nyoni yobusuku, Mexwayisi."
isizulu_123_29,isizulu_123,"imicabango yokuthi mhlawumbe bayaphupha noma, sebekwelabaphansi, yalokhu ihlezi nabo."
isizulu_123_30,isizulu_123,"uyise, ezwa esindwa yisithunzi somuntu ola- olapha elawini [s] wavula amehlo kancane."
isizulu_124_01,isizulu_124,[n] siZu-.
isizulu_124_02,isizulu_124,amashumi [n] ayisihlanu [n] nantathu.
isizulu_124_03,isizulu_124,ngingowesli-.
isizulu_124_04,isizulu_124,[um] njengamanje ngikhuluma ocingweni olujwayele-.
isizulu_124_05,isizulu_124,"[s] [n] isiZulu kubili yichashaza kunye ichashaza [n] kubili, [um] besekuba [s] [n] amakhulu, ikhulu neshu- mashumi amabili nesithu-."
isizulu_124_06,isizulu_124,[n] lesishagalolunye [n] ku- ku- ku- ku- kuNtulikazi.
isizulu_124_07,isizulu_124,[n] yebo.
isizulu_124_08,isizulu_124,[n] ngazalwa [n] ngo- ngoNtulukazi.
isizulu_124_09,isizulu_124,edolobheni laseThekwini.
isizulu_124_10,isizulu_124,seligamenxe ihora [s] leshumi nambili.
isizulu_124_11,isizulu_124,[s] [um] imbulumakhasana.
isizulu_124_12,isizulu_124,ishumi neshagalolunye uNhlangulane.
isizulu_124_13,isizulu_124,"[n] [um] kubili [n] kunye kubili, [n] kubili igunqu [s] kunye kuhlanu."
isizulu_124_14,isizulu_124,uMnyango [n] [s] weSevisi yokuQondisa iZimilo [n] zabaBoshiwe.
isizulu_124_15,isizulu_124,[s] [n] -phi umuntu [s] otshalile isivini engadlanga izithelo zaso na?
isizulu_124_16,isizulu_124,"izimemo zemishado namacece [n], okubungaza zingathunyelwa ngamakhadi."
isizulu_124_17,isizulu_124,imicabango yokuthi mhlawumbe bayaphupha noma [s] sebekwelabaphansi ya i- yilokhu ihlezi nabo.
isizulu_124_18,isizulu_124,[s] bamhlenga insuku ezintathu elokhu elele njengomuntu ofile.
isizulu_124_19,isizulu_124,"wo, phela lowo mntanami, usaba ukugana."
isizulu_124_20,isizulu_124,"emva kokuthola lezi zinto, wayo- wayeseyocambalala phansi [s] kwemithi."
isizulu_124_21,isizulu_124,"[s] wathi eqeda ukuyilanda eyakhe uMxukuza, wayesejikile engaseyena lowaya owayeses- [n] owayesekhicileka."
isizulu_124_22,isizulu_124,"amazwi ingani ayatholakala amaphepha, umtitilizo."
isizulu_124_23,isizulu_124,"nkundla yesithathu iveza inguquko [n], [s] ebingalindelwe."
isizulu_124_24,isizulu_124,akuswelekile ukuba abalingiswa kube ngabantu ababephila ngempela.
isizulu_124_25,isizulu_124,"sewakhetha amaphuzu asemqoka, shi imniningwane."
isizulu_124_26,isizulu_124,"wahlala ehlane lasePharanu, unina wamthathela umfazi ezweni laseGibithe."
isizulu_124_27,isizulu_124,"ingelosi yathi kuye, [n] Uyishayeleni imbongolo yakho kathathu na?"
isizulu_124_28,isizulu_124,"[n] lendlela kaDoke yinhle kakhulu ekuhleleni ulimi, inobuciko besayensi."
isizulu_124_29,isizulu_124,ake uphume neqhinga phela Tajewo [n].
isizulu_124_30,isizulu_124,"mama [s], ungakhulumi kanjalo, Dolly [s] mntanami."
isizulu_125_01,isizulu_125,ngikhuluma isiZulu [n].
isizulu_125_02,isizulu_125,ngo [n] fifty one [n].
isizulu_125_03,isizulu_125,ngo [n] weSifazane.
isizulu_125_04,isizulu_125,ngikhuluma [n] ngomakhalekhukhwini.
isizulu_125_05,isizulu_125,"eighty two two one, one [s] two [n] seven."
isizulu_125_06,isizulu_125,"ngo nineteen [n] sixty six, December twenty four."
isizulu_125_07,isizulu_125,yebo [n] ngishadile mtanami [n].
isizulu_125_08,isizulu_125,[n] nineteen sixty two [n].
isizulu_125_09,isizulu_125,n- ngihlala [n] Vryheid.
isizulu_125_10,isizulu_125,[s] seligamenxe lelesine.
isizulu_125_11,isizulu_125,"Y I N [n], G, E, A N I."
isizulu_125_12,isizulu_125,[n] neskhombisa [n] uMandulo.
isizulu_125_13,isizulu_125,"[n] a- amaqanda amabili no nesithupha, [n] neshaga- n- neshagalombili eyimbili [n] neqanda, [n] namaqanda amabili futhi [n] neshagalombili [n] neshagalombil-."
isizulu_125_14,isizulu_125,UMnyango wezem- [n] wezoLimo.
isizulu_125_15,isizulu_125,"[n] Ngalendlela umqondo u- oqukethwe [n], yilokho okubhaliwe okubhalwe- [n] uyavuka, [s] uyavuka uphile [n] kube sengathi uyakhulu- uya- uyakhulunywa [n]."
isizulu_125_16,isizulu_125,"Lona iqanda [n] lelo, bazolithatha kanjani ngaphansi [n], kokhozi Iwensi- Iwensikazi."
isizulu_125_17,isizulu_125,hhayi bo [n].
isizulu_125_18,isizulu_125,"[n] Yafika [n] yamqotha, [n] ihlo- ihlo langa- langa- langenhla- [n], langanhlanye lathi phahla [n]."
isizulu_125_19,isizulu_125,"[n] mzukwane, sihambayo za- [n] zasipho- [n] zasiphelezela [n], izintombi [n] zabuya phakathi, nen- nehla- nehlan- nehlane [n] [n]."
isizulu_125_20,isizulu_125,"[n] Imoto yomyeni wakho, iya- iyaziwa ibo- iboniwo-, [n] futh- iboniwe [n] futhi."
isizulu_125_21,isizulu_125,"Wayefike kahle nje futhi kungolwesihlanu [n], engekho uMa- uMaKhambule [s], [s] noze- [n] nezingane nj- nezingane nje kuphela."
isizulu_125_22,isizulu_125,"[n] Kwathi noma [n] khulu- [s] [n] bekhuluma abasekhaya [n], [n] bangakholwa uku- uku-, [n] ukungituseka [n], indlela eye- ayelobola ngayo um- [n] umkhwenyana."
isizulu_125_23,isizulu_125,"[n] Letha lapha kimi [s] lo- lonx-, [n] lowomgexo, [n] lowomgexo mfana."
isizulu_125_24,isizulu_125,[n] Ngibona nekhanda lakho [n] selivuvukele.
isizulu_125_25,isizulu_125,"basuka, basuka ehlane lase- laseSini [n] bamise, [n] bamise eDolo- eDolofika."
isizulu_125_26,isizulu_125,"nanso ke [n] nanso, imali okhala ngayo [n], M- Mpumi [s] omuhle."
isizulu_125_27,isizulu_125,"[n] wata eSam- [n] eSamla, eShawule [s] wase [n] [s], s ngasemfu- ngasemfuleni wama [s] [n], wa- waba yink- waba yinkosi esikhu- [n] esikhundleni sakho [n]."
isizulu_125_28,isizulu_125,"thasi [s] kudekude [n], nojwa- nojwa- [n], owambambe ngamazipho, akhe, amade."
isizulu_125_29,isizulu_125,"Endulo- Endulondulo [n], izilwane zazihlala [n], [n] esithumuthu- [n], [n] esithumuthunywini sehlathi lapho, kwakuno- kwakunoju [n] oluningi khona."
isizulu_126_01,isizulu_126,[n] isiZulu.
isizulu_126_02,isizulu_126,[n] amashumi ayisihlanu nanye.
isizulu_126_03,isizulu_126,[n] ngingowesifazane.
isizulu_126_04,isizulu_126,[n] ngikhuluma ngocingo olujwayelekileyo.
isizulu_126_05,isizulu_126,"[n] two, point two, point two, one two eight."
isizulu_126_06,isizulu_126,"[n] May, nineteen fifty six, ziyishumi nesihlanu."
isizulu_126_07,isizulu_126,[n] yebo ngishadile.
isizulu_126_08,isizulu_126,"[n] ngazalwa ngo- May fifteen, nineteen fifty six."
isizulu_126_09,isizulu_126,e eThekwini.
isizulu_126_10,isizulu_126,"[n] yikwata lehora, ngaphambi kwehora leshumi nambili."
isizulu_126_11,isizulu_126,"[n] Z E, N D L E L A."
isizulu_126_12,isizulu_126,"[n] fifteen, uNhlaba."
isizulu_126_13,isizulu_126,"[n] u- nought, isikhombisa isikhombisa, [n] okuthathu okuthathu, okune okuthathu, iqanda [um] shagalombili isihlanu."
isizulu_126_14,isizulu_126,[n] uMnyango wezeMihlaba.
isizulu_126_15,isizulu_126,"[n] babehamba ze bobabili, u Adam nomkakhe, bengenamahloni."
isizulu_126_16,isizulu_126,"[n] eceleni, nje, kwechibi, bayibona, ikileku, oyi- Ovilepu."
isizulu_126_17,isizulu_126,esizweni sabantwana bakwa iskare- umholi upilitazil- indodana ka Azani.
isizulu_126_18,isizulu_126,"[n] amazwi, ingani ayatholakala amaphepha, umtitilizo."
isizulu_126_19,isizulu_126,"[n] isiZulu A, ikugcizelela kahle lokhu okufu- ukubundiswa kolimi."
isizulu_126_20,isizulu_126,"[n] qede ithi, angikufuni njalo ukusukelwa."
isizulu_126_21,isizulu_126,"[n] athi uma, ecubungula, lamazwi, kuxhuxhuzele isisu."
isizulu_126_22,isizulu_126,"[n] imoto yomyeni, wakho iyaziwa iboniwe futhi."
isizulu_126_23,isizulu_126,"[n] bheka nje yena, Tajewo akakabuzwa ubumnandi bokuba yinsizwa yebutho lamaMasayi."
isizulu_126_24,isizulu_126,"ndoda, habe, uyabuza khona ukubuza baba."
isizulu_126_25,isizulu_126,"ubethi uma ewabheka, awathole exoxa indaba ejulile."
isizulu_126_26,isizulu_126,Lethiwe sizocebisana ngokuthi izovelaphi enye imali.
isizulu_126_27,isizulu_126,"[n] ijabule ifile, ngokubona inyama, iziletha kuyo."
isizulu_126_28,isizulu_126,"[n] likhona nevolovolo leli, ahambe nalo."
isizulu_126_29,isizulu_126,"[n] phela umlomo lo, wenyoni uciji le okomcibisholo."
isizulu_126_30,isizulu_126,"[n] kuthe lapho, oTajewo, noMeromo, besakha isu, bethuswa ukubhonga kwebhubesi."
isizulu_127_01,isizulu_127,[n] [n] isiZulu.
isizulu_127_02,isizulu_127,[n] amashumi amathathu [n] nantathu.
isizulu_127_03,isizulu_127,[n] ngowesilis- [n].
isizulu_127_04,isizulu_127,ucingo [n] olujwalekile.
isizulu_127_05,isizulu_127,"[n] kunye [n] [s], ichashazi, kunye, ichashazi, kunye, kunye, kubili, isishagalolunye."
isizulu_127_06,isizulu_127,[s] ngomhlaka four ku- March.
isizulu_127_07,isizulu_127,cha.
isizulu_127_08,isizulu_127,ngazalwa [s] ngomhlaka four ku- March nineteen [s] seventy four.
isizulu_127_09,isizulu_127,[n] ePitoli.
isizulu_127_10,isizulu_127,ikwata yehora [n] ngaphambi kwehora lesine.
isizulu_127_11,isizulu_127,Y E [s] M B [n] U Z I.
isizulu_127_12,isizulu_127,[n] [s] ishumi nesikhombisa o kuNhlolanja.
isizulu_127_13,isizulu_127,"[s] iqanda, kune, yisithupha, [n] iqanda, [n] kuhlanu, kuhlanu [n], kunye, iqanda, kunye, kunye."
isizulu_127_14,isizulu_127,uMnyango [s] [n] wezokuVikela.
isizulu_127_15,isizulu_127,"[n] [s] ezincwadini [n] zedrama [n] kungafundwa ngokunaqa-, ngokunqakisana njengobu- njengoba kuxoxwa."
isizulu_127_16,isizulu_127,"[s] Dolly, lamaphepha athengwa abe yisethi, [s] awehlukaniswa."
isizulu_127_17,isizulu_127,"esizweni sabantwana bakwa Isakare [s], umholi uPalitiyeli, indodana ka Azani."
isizulu_127_18,isizulu_127,"[s] wathi ngxi amagogolo ezibuko eziluhlaza, ngokuluthuli."
isizulu_127_19,isizulu_127,wo phela [s] lowo mntanami usaba ukugana.
isizulu_127_20,isizulu_127,"laba [s] bangabantwana baka Ana, ngoDishani, no Oholibama, indodakazi ka Ana."
isizulu_127_21,isizulu_127,"[s] isalakutshelwa sibona [s] ngomopho, baba kaThoko."
isizulu_127_22,isizulu_127,"[s] ini yena enza lapho, [s] toilet kamina."
isizulu_127_23,isizulu_127,"[s] sithekelile, ke nathi ezincwadini eziningi [n] zemfundo."
isizulu_127_24,isizulu_127,"[s] uSigonyela wafika ekhaya evela ngasemagogo, [n] wathola kukubi abantu be-, abantu behlalele ovalweni."
isizulu_127_25,isizulu_127,"ukhuleka nje, ulokhu [s] uqongqotha- idwala, leli ngodondolo lwasa."
isizulu_127_26,isizulu_127,[s] likhona [n] nevolovolo leli ahambe nalo umlungu.
isizulu_127_27,isizulu_127,phela uyoba ukudla [n] kokhozi namachwane alo.
isizulu_127_28,isizulu_127,Mhlongo izenzo [s] zomuntu madoda zibuyela kuyena.
isizulu_127_29,isizulu_127,"[s] induna yemilindi- yemilindankosi, yamyala nga- ngazo uJosefa ukuba azibheke [n], wazikhonza, zasezisekulindweni, izinsukwana."
isizulu_127_30,isizulu_127,"[s] wolimisa ite- itabemak- itabemakele, njengesifanekiso salo [n], aboniswa sona entabeni."
isizulu_128_01,isizulu_128,[n] isiZulu.
isizulu_128_02,isizulu_128,eyishumi [n] nesikhombil-.
isizulu_128_03,isizulu_128,owesilisa [n].
isizulu_128_04,isizulu_128,[n] -cingo [n] olujwayelekile.
isizulu_128_05,isizulu_128,"[n] yichashaza [n], kunye, yichashaza, kubili, yisikhala, ikhulu namashumi amathathu [n]."
isizulu_128_06,isizulu_128,"amashumi amathathu nanye [n], [um] inyanga uMbasa."
isizulu_128_07,isizulu_128,cha.
isizulu_128_08,isizulu_128,"yishumi neshagalolunye [n], namashumi [n] ayishagalombili neshagalolunye."
isizulu_128_09,isizulu_128,[n] eGoli.
isizulu_128_10,isizulu_128,seligamengxe elesishagalombili.
isizulu_128_11,isizulu_128,Y [n] A [n] Y I H [n] L A L A [n].
isizulu_128_12,isizulu_128,amashumi amathathu kuMasingane.
isizulu_128_13,isizulu_128,"[n] yiqanda, kubili, yisikhombisa [n], kunye, yisithupa, kunye, isishagalombili nane [n] kubili, [n] yisikhombisa."
isizulu_128_14,isizulu_128,uMnyango weSevisi yokuqondisa izimilo zababoshiwe.
isizulu_128_15,isizulu_128,"[s] [n] ikudluleleyo kwezilenge zetende okuseleyo ingxenye [s], yesilenge esiseleyo kuyakulenga emva kwetabemakele."
isizulu_128_16,isizulu_128,laze lafika lama ngasefokozini lapho uChakijana [s] ayeqonde ukuba lime khona.
isizulu_128_17,isizulu_128,umzimba wami [s] wawudidizela sengathi ngingenwe imfiva.
isizulu_128_18,isizulu_128,"[s] uma izidumbu zazo ziwela phezu kwembewu etshalwayo [s] ezakuhlanyelwa, iyakuba ngehlambulukile."
isizulu_128_19,isizulu_128,pho sebewuthunqasi izintuli zihlangene nomjuluko.
isizulu_128_20,isizulu_128,"wofaka khona umphongolo wobufakazi, uhe- uhenqele umphongolo ngesihenqo."
isizulu_128_21,isizulu_128,"Mbhense, hho, izinduna ziyezwana, washo ke nduna."
isizulu_128_22,isizulu_128,"wawenza amapula- amapulangwe eTabamakele, amapulangwe angamashumi amabili ohlangothini [n] lwaseningizimu olubheka ngaseNingizimu."
isizulu_128_23,isizulu_128,"yabadonsa njalo inja lena, yaze yabafikisa lapho baye, bayigwaza- bayigwazela khona."
isizulu_128_24,isizulu_128,"Dolly, cha, ngiyabonga impela Jabu."
isizulu_128_25,isizulu_128,"Dabula, uThembi ubencoma okuncane nje phela."
isizulu_128_26,isizulu_128,"kuthe lapho befika esangweni [n] lenxuluma lendlovukazi [n] u Onyesha, bathola abaqaphi."
isizulu_128_27,isizulu_128,yamgqolozela ngamehlo ahlabayo inhlwathi uTajewo ebonakala nje ukuthi ididekile.
isizulu_128_28,isizulu_128,"wasala yedwa uJakobe, wabamba kwabambana naye umuntu kwaze kwasa."
isizulu_128_29,isizulu_128,umhlaba wonke wawahalalisela amaMelika watusa nobuqhawe bezinsizwa zakhona.
isizulu_128_30,isizulu_128,"sekuvela uNosimilo Dhlomo, intombazane eziphethe kahle, esontayo [n]."
isizulu_129_01,isizulu_129,[n] isiZulu [n].
isizulu_129_02,isizulu_129,[n] amashumi amabili nahlanu [n].
isizulu_129_03,isizulu_129,[n] ngingowesifazane.
isizulu_129_04,isizulu_129,"ucingo, [n] [n] olujwayelekile."
isizulu_129_05,isizulu_129,[s] kunye [n] nqgi kubili [n] nqgi kunye.
isizulu_129_06,isizulu_129,[s] nineteen [n] eighty two September.
isizulu_129_07,isizulu_129,[n] cha.
isizulu_129_08,isizulu_129,ngo nineteen eighty two.
isizulu_129_09,isizulu_129,[n] e- Midrand.
isizulu_129_10,isizulu_129,yikwata yehora emva kwehora lesishagalonye [n].
isizulu_129_11,isizulu_129,"[n] U W O M L, U N [n] G [n] U."
isizulu_129_12,isizulu_129,[n] [n] ishumi nambili kuMlando.
isizulu_129_13,isizulu_129,"iqanda isishagalombili iqanda kune, [n] kubili isithupha kunye [s] kunye isikuhlanu."
isizulu_129_14,isizulu_129,uMnyango wezoLimo [n].
isizulu_129_15,isizulu_129,[n] Vuyiswa mina [n] bakwethu ngithi [n] asithenge ibhokisi lika L lika L.
isizulu_129_16,isizulu_129,Lolu hlobo lubhalwe ngendlela ethiwa yiphrosi [n].
isizulu_129_17,isizulu_129,Bathe bangaqhamukela endaweni evulekile wazama ukuphulukundlela uTajewo.
isizulu_129_18,isizulu_129,[n] Kungenzeka yini kuye omu- [n] [s] yini kuye omunye ekhaya ezinganeni zami.
isizulu_129_19,isizulu_129,[n] Mama cha Dolly mntanami mina ngiyakuvumela.
isizulu_129_20,isizulu_129,uma izidumbu za- [s] zazo ziwela [s] phezu kwembewu etshalwayo [s] ezakuhlanyelwa iyakuba ngehlabuke- ngehlambulukile.
isizulu_129_21,isizulu_129,[n] nansi nasi ke [s] isivivinyo senu sesithathu futhi sokugcina.
isizulu_129_22,isizulu_129,uSigonye- uSigonyela wafika ekhaya evela [s] ngaseMagogo wathola kukubi abantu behlalele [n] ovalweni.
isizulu_129_23,isizulu_129,[n] [s] Sondela lapha kimi [s] ndodana ungize- ungizekele ungizekele ngoyihlo.
isizulu_129_24,isizulu_129,into esala phakathi njengokhamba oluyisigece ayibuye ayibuye ilunge.
isizulu_129_25,isizulu_129,"[n] impicabadala noma iziphicaphicwano, umdlalo owawudlalwa ikakhulukazi ngabantwana."
isizulu_129_26,isizulu_129,"Sekubuhlungu manje ukuhamba kwalezi, zinsizwa kade sebezjwaye- sebezejwayele."
