ID,wav,duration,spk_id,age,transcript
siswati_087_19_2703,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_087\siswati_087_19.wav,9.13,siswati_087,38,kufute nihlolisane [s] nibonisane kutsi [n] kunguko yini nome akusiko na
siswati_046_26_2704,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_046\siswati_046_26.wav,7.25,siswati_046,45,wubabatse uyamemeta [s] nanimkhokhe kuchamuka
siswati_008_24_2705,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_008\siswati_008_24.wav,15.73,siswati_008,44,dorothi utawu u utawukopa emanotsi kugetty [s] nagethude [n] kumbe singa singasaniboni nje [n] bom [n] bomavundla nihambe kahle
siswati_125_08_2706,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_125\siswati_125_08.wav,1.52,siswati_125,40,ngatalelwa ekapa
siswati_021_05_2707,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_021\siswati_021_05.wav,7.54,siswati_021,46,kubili [n] lichashata kunye lichashata [n] kunye sikhala kubili [s] nabo [um] ma mashumi lamabili nakunye
siswati_174_03_2708,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_174\siswati_174_03.wav,1.04,siswati_174,34,[s] ngimdvuna
siswati_076_16_2709,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_076\siswati_076_16.wav,5.32,siswati_076,23,lihhovisi kem khomishani lomkhulu wem malungelo elu [n] eluntfu
siswati_160_08_2710,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_160\siswati_160_08.wav,2.71,siswati_160,34,endzaweni sibayeni sase [n] enkomazi
siswati_077_19_2711,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_077\siswati_077_19.wav,7.19,siswati_077,35,umlente welibhuluko wanganhlanye wo bewugcushwe ekhatsi esokisini
siswati_023_10_2712,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_023\siswati_023_10.wav,1.92,siswati_023,20,[n] igabence insimbi [n] yesikhombisa
siswati_195_14_2713,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_195\siswati_195_14.wav,4.66,siswati_195,33,litiko letemfundvo [n] iriphabliki yeningizimu afrika
siswati_077_21_2714,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_077\siswati_077_21.wav,12.15,siswati_077,35,ngitawutsatsa lengitakusho ngobe bengingatsandza kwekutsi bantfwana bothishela nahulumende bacabange ngako
siswati_185_22_2715,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_185\siswati_185_22.wav,3.86,siswati_185,36,kumnandzi kuya esontsweni na make
siswati_187_22_2716,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_187\siswati_187_22.wav,9.44,siswati_187,40,[n] umsebenti bhala phasi emabito [n] lalishumi lasebentisa sicalo sandzaweni kodvwa langasisebent [s] [n]
siswati_117_19_2717,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_117\siswati_117_19.wav,4.47,siswati_117,49,beyivama kucaphela kutsi sivalo nemafasitelo avaleke ngci
siswati_179_23_2718,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_179\siswati_179_23.wav,8.72,siswati_179,39,esibonelweni sekucala sihlose kutsi [n] angikakhatsali [n] kodvwa kutsi sengingena esimeni sekukhatsala
siswati_148_09_2719,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_148\siswati_148_09.wav,1.46,siswati_148,46,[n] ngihlala etonga
siswati_101_10_2720,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_101\siswati_101_10.wav,2.94,siswati_101,Not Available,igabence insimbi yemfica
siswati_196_26_2721,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_196\siswati_196_26.wav,8.6,siswati_196,34,ucoca konkhe laka lalakhuluma ngako [n] nje wetama [n] kufeza injongo yakhe ngendzaba leyo
siswati_027_07_2722,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_027\siswati_027_07.wav,1.6,siswati_027,Not Available,[n] yebo ngishadile
siswati_086_12_2723,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_086\siswati_086_12.wav,3.81,siswati_086,39,mashum emashumi lamatsatfu nakunye indlovulenkhulu
siswati_146_09_2724,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_146\siswati_146_09.wav,1.43,siswati_146,56,ngihlala e barberton
siswati_147_08_2725,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_147\siswati_147_08.wav,1.0,siswati_147,73,e [n] louws creek
siswati_144_03_2726,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_144\siswati_144_03.wav,0.81,siswati_144,24,ngimdvuna [n]
siswati_172_22_2727,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_172\siswati_172_22.wav,10.54,siswati_172,41,wo cha ngiyabona [n] wena awufuni kukhuluma nami [n] lokuncono angitikhulumele [n] nadorothi [n]
siswati_194_15_2728,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_194\siswati_194_15.wav,6.82,siswati_194,50,angiboni kutsi [n] bungehla nasingalala singakayi kamhlohlo
siswati_190_09_2729,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_190\siswati_190_09.wav,1.31,siswati_190,30,e perdekop
siswati_024_03_2730,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_024\siswati_024_03.wav,0.7,siswati_024,52,msikati
siswati_109_24_2731,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_109\siswati_109_24.wav,4.82,siswati_109,55,[n] noko bamtsatsa [n] befika bamfaka emkhunjini
siswati_059_19_2732,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_059\siswati_059_19.wav,8.2,siswati_059,31,[n] sitawucacisa ngetibonelo letimbalwa umfana ushaye jamludi luphondvo
siswati_182_09_2733,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_182\siswati_182_09.wav,1.8,siswati_182,33,kanyamazane e naspoti
siswati_152_08_2734,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_152\siswati_152_08.wav,2.8,siswati_152,20,[n] ethemba hospital
siswati_096_07_2735,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_096\siswati_096_07.wav,1.4,siswati_096,32,cha angikashadi
siswati_102_22_2736,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_102\siswati_102_22.wav,8.66,siswati_102,37,kufanele [n] kwekutsi sibati labafana lesitawubatfuma lapha [s] ephalamende kwekutsi bafana labanjani
siswati_073_27_2737,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_073\siswati_073_27.wav,15.04,siswati_073,21,uma sewucedzile buta [um] buta [n] bafundzi imibuto utawubona kutsi baku bakuvile loku bewu bewubatekela kona
siswati_195_16_2738,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_195\siswati_195_16.wav,7.55,siswati_195,33,[n] imvumelwanosicalo lapha imisindvo levumelanako iba sekucaleni
siswati_063_05_2739,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_063\siswati_063_05.wav,7.56,siswati_063,47,kubili lichashata kubili lichashata kunye [n] emashumi lasitfupha nakutsatfu
siswati_017_08_2740,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_017\siswati_017_08.wav,1.98,siswati_017,24,ka shongwe [n] esibhedle
siswati_057_18_2741,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_057\siswati_057_18.wav,8.47,siswati_057,25,[s] cela bafundzi badvwebe mkhulu lontweza [s]
siswati_075_26_2742,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_075\siswati_075_26.wav,7.92,siswati_075,23,imvumelwa imvumelwano sicalo [n] lapha imisindvo levumelanako iba sekucaleni
siswati_143_17_2743,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_143\siswati_143_17.wav,16.34,siswati_143,28,sicu sebuniyo singaba n nobe nguliphi ligama [n] ngaphandle kwesabitocobo [n] sabito sekuba bala sibanjalo [n] nesento
siswati_078_26_2744,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_078\siswati_078_26.wav,8.9,siswati_078,27,nyalo ngobe sikutfolile lebe lebesikufuna sitawuhlala phansi yini sigoce tandla siphumule
siswati_027_10_2745,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_027\siswati_027_10.wav,6.35,siswati_027,Not Available,[n] emaminitsi lalishumi nesihlanu kwendlule insimbi yes [n] yelishumi nakubili
siswati_018_12_2746,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_018\siswati_018_12.wav,1.64,siswati_018,29,u [n] tisiphohlongo ku kholwane
siswati_018_13_2747,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_018\siswati_018_13.wav,13.82,siswati_018,29,licandza kubili siphohlongo licandza sikhombisa licandza licandza kunye siphohlongo sitfupha
siswati_128_07_2748,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_128\siswati_128_07.wav,1.74,siswati_128,32,[n] noko angikasha
siswati_099_19_2749,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_099\siswati_099_19.wav,6.48,siswati_099,33,kuteke indzawo lenkhulu [s] lapho kungadlalelwa khona tonkhe tigigaba temdlalo
siswati_158_25_2750,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_158\siswati_158_25.wav,9.55,siswati_158,21,nasoyitfolile inkuku iyinkhulu ngulapho [n] uluphuya [n] uluphuya wengcile [n]
siswati_081_16_2751,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_081\siswati_081_16.wav,6.32,siswati_081,30,feleba wemlumbi amkhombise ngesitfupha kutsi agibele
siswati_075_03_2752,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_075\siswati_075_03.wav,1.08,siswati_075,23,[n] ngimsikati
siswati_148_10_2753,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_148\siswati_148_10.wav,2.71,siswati_148,46,[n] igabence insimbi yesikhombisa
siswati_027_08_2754,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_027\siswati_027_08.wav,1.01,siswati_027,Not Available,[n] swatin
siswati_154_02_2755,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_154\siswati_154_02.wav,2.91,siswati_154,45,ngineminyaka lengemashumi lamane nesihlanu
siswati_196_25_2756,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_196\siswati_196_25.wav,5.29,siswati_196,34,lwabiwomali lwelive lonkhe lwetifundza nelwabomasipala
siswati_051_19_2757,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_051\siswati_051_19.wav,8.03,siswati_051,27,sihlalo uma e engam engamele angeke abe nelivoti lelinguca lelingumncamlajucu kepha livoti leletayelekile
siswati_064_07_2758,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_064\siswati_064_07.wav,0.99,siswati_064,43,[n] yebo
siswati_022_29_2759,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_022\siswati_022_29.wav,10.25,siswati_022,46,[s] nome umuntfu uyambona kutsi akanankhomo [n] [s] sewuphumile lapha ejele uyasebenta [n] ungammangalela
siswati_127_30_2760,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_127\siswati_127_30.wav,2.76,siswati_127,36,ungumntfwana ngempela usipho
siswati_061_14_2761,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_061\siswati_061_14.wav,7.47,siswati_061,43,[s] temidlalo [n] nekukhibika eningizimu afrika [n] iriphabliki yeningizimu afrika
siswati_013_09_2762,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_013\siswati_013_09.wav,3.23,siswati_013,42,kwanyalo ngihlala kanyamazane edolobheni naspoti
siswati_172_02_2763,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_172\siswati_172_02.wav,2.37,siswati_172,41,ingemashumi lamane nakunye [n]
siswati_152_13_2764,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_152\siswati_152_13.wav,11.83,siswati_152,20,candza kutsatfu kutsatfu [n] kune sihlanu kune kubili [n] kubili [s] licandza kubili
siswati_004_29_2765,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_004\siswati_004_29.wav,12.07,siswati_004,32,lamalunga enyulwa babambimsuka bavelonkhe kutemfundvo nekucecesha labaphawuliwe
siswati_013_17_2766,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_013\siswati_013_17.wav,5.33,siswati_013,42,intfo lengitayikhuluma naye asale sewumugcobisa libovu te utokwati kukhuluma
siswati_182_04_2767,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_182\siswati_182_04.wav,0.94,siswati_182,33,ecingweni
siswati_075_12_2768,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_075\siswati_075_12.wav,1.94,siswati_075,23,yemfica inkhwekhweti
siswati_149_20_2769,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_149\siswati_149_20.wav,9.65,siswati_149,47,emanti wona [n] ayabiliswa ngekubiliswa lamanti [n] ayaphuma abe yintfutfu k kusale shukela
siswati_055_03_2770,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_055\siswati_055_03.wav,1.05,siswati_055,40,[um] ngimsikat
siswati_097_23_2771,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_097\siswati_097_23.wav,4.69,siswati_097,35,feleba wemlumbi amkhombise ngesitfupha kutsi agibele
siswati_131_20_2772,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_131\siswati_131_20.wav,5.91,siswati_131,38,kwentekani kumuntfu uma simkhahlabeta nobe simtsetsisa
siswati_033_09_2773,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_033\siswati_033_09.wav,1.21,siswati_033,18,[n] e mafikeng
siswati_177_11_2774,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_177\siswati_177_11.wav,4.53,siswati_177,30,n g [n] [n] a [n] k [n] o
siswati_085_08_2775,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_085\siswati_085_08.wav,1.12,siswati_085,45,[s] emathafeng
siswati_184_26_2776,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_184\siswati_184_26.wav,7.69,siswati_184,19,nani kepha nje [s] niyafundziswa [n] nifundziswa kutsi yini umsebenti webuphoyisa [n]
siswati_149_25_2777,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_149\siswati_149_25.wav,4.71,siswati_149,47,nani nitawafihlela njengoba sikolwa [n] khona
siswati_127_17_2778,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_127\siswati_127_17.wav,11.88,siswati_127,36,umphumela wekufundza umfundzi uyakhona kutfola kuhlela [n] nekusebentisa lwati ngetingcikitsi letehlukene
siswati_012_29_2779,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_012\siswati_012_29.wav,8.74,siswati_012,28,[s] esibonelweni sekucala sihlose kutsi [n] angikakha khatsali kodvwa kutsi sengingena esimeni [s] sekukhatsala
siswati_137_16_2780,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_137\siswati_137_16.wav,8.03,siswati_137,18,letinye titfombe tebantfu [n] labangcunu letatigcwele tipikili wonkhe umtimba
siswati_135_05_2781,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_135\siswati_135_05.wav,15.43,siswati_135,22,kunye nakunye [n] nakunye nakunye ne nalokutsatfu ne nesikhombisa
siswati_082_03_2782,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_082\siswati_082_03.wav,0.69,siswati_082,33,ngimdvuna
siswati_183_07_2783,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_183\siswati_183_07.wav,0.82,siswati_183,18,cha
siswati_166_17_2784,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_166\siswati_166_17.wav,4.94,siswati_166,28,nakanjani [n] utawulala lapha elawini [s] lemajaha kusasa
siswati_074_11_2785,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_074\siswati_074_11.wav,5.23,siswati_074,28,m a y e
siswati_127_15_2786,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_127\siswati_127_15.wav,8.19,siswati_127,36,lwabiwomali lwelive [n] lonkhe lwetifundza [n] nelwabomasipala
siswati_087_05_2787,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_087\siswati_087_05.wav,16.8,siswati_087,38,kubili [n] [um] [s] comma no ngci kubili ngci one [n] susa ma mashumi lasiphohlongo [n] nesikhombisa
siswati_069_13_2788,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_069\siswati_069_13.wav,5.11,siswati_069,40,zero zero five [n] zero six seven five [n] double two six
siswati_167_19_2789,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_167\siswati_167_19.wav,11.98,siswati_167,20,kutikhetsela imphilo lephatselene nebulili [n] kuneluvelom kuneluvelomiva futsi kufuna ucaphele lusikomphilo lwemmango
siswati_026_30_2790,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_026\siswati_026_30.wav,11.6,siswati_026,22,[s] simangele kantsi vele bowucinisile mnaketfu kutsi nacijimphi ubambe lijoyina
siswati_044_02_2791,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_044\siswati_044_02.wav,1.67,siswati_044,35,amashumi amathatfu nesihlan [n]
siswati_181_01_2792,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_181\siswati_181_01.wav,0.88,siswati_181,19,iswati
siswati_186_15_2793,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_186\siswati_186_15.wav,4.04,siswati_186,Not Available,[n] nanso lapho kufike kunyundzele khona dvu
siswati_087_25_2794,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_087\siswati_087_25.wav,11.44,siswati_087,38,kubaba [s] lugogo nawuva [n] indzaba lenje kuhaha [s] lugogo [n] kutsi awu kepha naye sitfu sitfunjwe yimphi [n] yini
siswati_180_01_2795,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_180\siswati_180_01.wav,1.51,siswati_180,45,[n] lulwimi lwesiswati
siswati_048_12_2796,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_048\siswati_048_12.wav,4.41,siswati_048,Not Available,[s] fifteen [n] inkhwekhweti
siswati_042_12_2797,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_042\siswati_042_12.wav,1.11,siswati_042,28,emabandla
siswati_121_26_2798,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_121\siswati_121_26.wav,4.92,siswati_121,17,mhlawumbe lomuntfu utsetfwe yinzuzu nje kwati bani
siswati_015_16_2799,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_015\siswati_015_16.wav,6.41,siswati_015,52,kwase kwa emphini kwatfunywa [n] emajalimane libutfo lemjalimane
siswati_057_04_2800,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_057\siswati_057_04.wav,6.82,siswati_057,25,kunye licashata kunye licashata kunye licashata [um] sihlan ne [n] nesikhombisa
siswati_111_20_2801,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_111\siswati_111_20.wav,18.61,siswati_111,22,sigcino [n] tsangela tsangelimbi [um] tsangalembiba watid watidzikela watsatsa imi imbita wangenela indlela leya [n] emfule
siswati_013_05_2802,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_013\siswati_013_05.wav,11.06,siswati_013,42,kute kubili licashata kunye licashata kunye kute kunye kutsatfu
siswati_162_09_2803,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_162\siswati_162_09.wav,2.61,siswati_162,Not Available,ngihlala kamhlushwa edvutane nasemalelane
siswati_008_21_2804,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_008\siswati_008_21.wav,14.63,siswati_008,44,[s] timphawu [n] [n] tefonethiki ngalu [n] ngaloku ngalokuvamile lehlukile nekulo [s] letit [n] letitfolakala [n] kum kumbhalomagama [n]
siswati_167_25_2805,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_167\siswati_167_25.wav,7.02,siswati_167,20,umukhwa sewuyangena entsanyeni yalomake ngobe nengati seyiphuma kakhulu
siswati_005_28_2806,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_005\siswati_005_28.wav,3.99,siswati_005,43,cela bafundzi badvwebe mkhulu lontweza ko
siswati_173_04_2807,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_173\siswati_173_04.wav,1.3,siswati_173,31,kumakhalekhikhini
siswati_104_18_2808,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_104\siswati_104_18.wav,6.32,siswati_104,25,kuteke indzawo lenkhulu lapho kungadlalelwa khona tonkhe tigigaba temdlalo
siswati_167_06_2809,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_167\siswati_167_06.wav,4.62,siswati_167,20,indlovulenkhulu lusuku lishumi nakunye
siswati_014_17_2810,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_014\siswati_014_17.wav,7.62,siswati_014,29,wevakala ndlovu atsi kutfolakele inja ifile eceleni [n] [s] kwemgwaco ibulewe yi
siswati_071_06_2811,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_071\siswati_071_06.wav,3.69,siswati_071,42,limhla tilishumi nesiphohlongo [n] enyangeni
siswati_003_27_2812,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_003\siswati_003_27.wav,4.89,siswati_003,20,[n] atsatse ligadze ayijikijekele lenyoni
siswati_110_22_2813,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_110\siswati_110_22.wav,3.5,siswati_110,37,[n] kumnandzi kudla lokuphekwa kuleli wotela
siswati_029_11_2814,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_029\siswati_029_11.wav,9.15,siswati_029,43,t e t f u n y w a
siswati_035_18_2815,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_035\siswati_035_18.wav,8.57,siswati_035,13,ngiyabona mankunzini ucabange kutsi ngemaphoyisa lawa [n] lefike ngelibhayisikili wacela empunzini
siswati_118_21_2816,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_118\siswati_118_21.wav,5.64,siswati_118,47,lelitsambo batsi bodokotela kuncono lijutjwe angeke aphile
siswati_183_19_2817,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_183\siswati_183_19.wav,3.5,siswati_183,18,[n] indvodza yamdvonsa ngendlebe lo [n] lomnumzane
siswati_123_03_2818,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_123\siswati_123_03.wav,0.56,siswati_123,35,[n] ungimsikati
siswati_101_07_2819,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_101\siswati_101_07.wav,1.28,siswati_101,Not Available,yebo ngishadile
siswati_142_24_2820,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_142\siswati_142_24.wav,16.17,siswati_142,53,liviki sifundvo kusetjentiswa kwelulwimi [n] taga singeniso [n] indzaba yetaga [n] ayiyinsha nakancane etindlebeni tenu
siswati_089_07_2821,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_089\siswati_089_07.wav,1.28,siswati_089,24,[n] cha ang [s]
siswati_119_25_2822,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_119\siswati_119_25.wav,7.1,siswati_119,30,siyajabula kubona imiphumela yemitamo yekulungisa simo setembusave [n] eafrika leseningizim
siswati_120_14_2823,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_120\siswati_120_14.wav,10.24,siswati_120,33,[um] luphiko lwelwe lwetebunhloli [um] lwavelonkhe [n] liphab liphabliki yeri l iriphabliki yeningizimu afrik
siswati_029_22_2824,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_029\siswati_029_22.wav,11.3,siswati_029,43,sihulahula semfokati samutsi ngci ngesandla sinye samphakamisela etulu samuhhanklata phasi
