ID,wav,duration,spk_id,age,transcript
isixhosa_049_07_2887,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_049\isixhosa_049_07.wav,1.25,isixhosa_049,24,[s] andtshatang
isixhosa_091_12_2888,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_091\isixhosa_091_12.wav,1.97,isixhosa_091,49,[n] twenty one tshazimpunzi
isixhosa_197_20_2889,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_197\isixhosa_197_20.wav,7.42,isixhosa_197,30,yesuka inkosi inomntu ophethe umrweqe wayo yonda ngalaa makhwenkwe
isixhosa_141_24_2890,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_141\isixhosa_141_24.wav,3.56,isixhosa_141,22,umkhosi kaphalo uphethwe ngumdange
isixhosa_137_27_2891,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_137\isixhosa_137_27.wav,6.98,isixhosa_137,49,sakha samisa kwimi [s] kwimigama emithathu ebhetani ekhayeni loomarta [n] nomariya nolazaro
isixhosa_174_24_2892,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_174\isixhosa_174_24.wav,4.35,isixhosa_174,26,[um] avakele eduma amangwane esithi lahla
isixhosa_050_19_2893,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_050\isixhosa_050_19.wav,3.34,isixhosa_050,33,ude wayiwela inciba umfo kaphalo
isixhosa_030_28_2894,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_030\isixhosa_030_28.wav,3.46,isixhosa_030,57,icuba eli yinto abayithanda bonke
isixhosa_078_13_2895,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_078\isixhosa_078_13.wav,9.83,isixhosa_078,29,[s] yiqanda yiqanda ntandathu nye ne sixhenxe [n] yiqanda sixhenxe sibhozo [s]
isixhosa_089_29_2896,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_089\isixhosa_089_29.wav,4.67,isixhosa_089,30,unokuyiva ingwenya ngezikhali zokubinza iintlanzi kuwe
isixhosa_121_22_2897,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_121\isixhosa_121_22.wav,4.96,isixhosa_121,39,[n] [s] yesuka inkosi [n] inomntu ophethe umrweqe wayo yonda ngalaa [n] makhwenkwe
isixhosa_182_20_2898,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_182\isixhosa_182_20.wav,6.34,isixhosa_182,23,isukile loo ndembelele yasingisa kuwele ongundimangele
isixhosa_043_16_2899,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_043\isixhosa_043_16.wav,13.85,isixhosa_043,37,[n] urhulumente wengingqi unoxanduva ngokum ngokomgaqosiseko wokubona wokubona nela ngenkonzo zococeko
isixhosa_122_17_2900,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_122\isixhosa_122_17.wav,11.05,isixhosa_122,48,[n] eyakwamgudlwa [n] idudule yanga ungobiya iyakumfongqo iya kufongqoza isinqe [n] namathambo emqolo
isixhosa_029_25_2901,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_029\isixhosa_029_25.wav,2.25,isixhosa_029,48,[s] ibihleli phantsi kweqonga
isixhosa_148_24_2902,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_148\isixhosa_148_24.wav,14.94,isixhosa_148,25,owesibini wothukile waqhiphuka leliqubuliso lingaka ndadubula engekas e engaka zisisandli dam ndamlalisa phantsi
isixhosa_020_26_2903,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_020\isixhosa_020_26.wav,5.13,isixhosa_020,54,ngubani omise imilinganiso yawo
isixhosa_008_07_2904,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_008\isixhosa_008_07.wav,1.46,isixhosa_008,43,[n] nditshatile
isixhosa_056_15_2905,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_056\isixhosa_056_15.wav,5.01,isixhosa_056,30,[n] [s] isebe lezenxibelwano [s] iriphablikhi yasemzantsi afrika
isixhosa_068_29_2906,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_068\isixhosa_068_29.wav,5.22,isixhosa_068,71,kufe abafazi nosapho nayo yonke into
isixhosa_110_12_2907,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_110\isixhosa_110_12.wav,4.13,isixhosa_110,43,[n] [s] inyanga yamashumi amabini anethoba kwinyanga yesilimela
isixhosa_128_24_2908,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_128\isixhosa_128_24.wav,11.08,isixhosa_128,40,isinqola mthi esi sathi gangxa kumkhoba [n] owawuse owawusehlathini saza sadola asaba sagqitha
isixhosa_031_29_2909,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_031\isixhosa_031_29.wav,4.72,isixhosa_031,44,[s] wade wabahlutha umhlaba nobukhosi babo
isixhosa_022_16_2910,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_022\isixhosa_022_16.wav,8.47,isixhosa_022,Not Available,[n] owesibini [n] wothukile waqhiphuka [n] leli qubuliso lin lingaka
isixhosa_177_26_2911,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_177\isixhosa_177_26.wav,5.19,isixhosa_177,38,icuba eli yinto abayithanda bonke
isixhosa_131_09_2912,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_131\isixhosa_131_09.wav,0.88,isixhosa_131,29,[n] potchefstroom
isixhosa_067_19_2913,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_067\isixhosa_067_19.wav,3.99,isixhosa_067,40,zaya [n] kuzwide zafika zamxelela konke
isixhosa_006_25_2914,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_006\isixhosa_006_25.wav,6.3,isixhosa_006,58,uthi gqi [n] phandle weza novena nezicaka sakhe
isixhosa_151_12_2915,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_151\isixhosa_151_12.wav,2.33,isixhosa_151,36,amashumi amabini umqangu
isixhosa_143_19_2916,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_143\isixhosa_143_19.wav,5.45,isixhosa_143,36,inkxaso yemali [n] ivela kwimithombo [n] eyahlukeneyo
isixhosa_189_17_2917,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_189\isixhosa_189_17.wav,9.92,isixhosa_189,53,kuthiwa woyisiwe ligorha lezulu [n] [n] kuphelile ukufa sacima isihogo
isixhosa_129_13_2918,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_129\isixhosa_129_13.wav,14.32,isixhosa_129,38,[n] liqanda sisixhenxe [n] liqanda [s] sisithathu neqanda [n] kukuqala [s] sista [um] isithathu isithathu iqanda
isixhosa_022_02_2919,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_022\isixhosa_022_02.wav,1.9,isixhosa_022,Not Available,three mqa
isixhosa_030_29_2920,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_030\isixhosa_030_29.wav,7.64,isixhosa_030,57,akubanga phi seva kuhlokoma ixilongo sabona kwalapho abamhlophe
isixhosa_049_16_2921,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_049\isixhosa_049_16.wav,9.71,isixhosa_049,24,[s] kuviwe ng ngomfana [n] kwezakwamgudlwa sele [n] ezibeka apha zonke [s] iinyamakan
isixhosa_100_30_2922,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_100\isixhosa_100_30.wav,2.68,isixhosa_100,60,kuphelile kufa sacima isihogo
isixhosa_145_30_2923,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_145\isixhosa_145_30.wav,9.12,isixhosa_145,67,kukho la [n] magama indwe impikwana negwatyu nomsila wengwe nesigqeba
isixhosa_019_23_2924,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_019\isixhosa_019_23.wav,3.58,isixhosa_019,23,uya kunduluka umzi ukhokelwe ngumnumzana
isixhosa_155_13_2925,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_155\isixhosa_155_13.wav,10.19,isixhosa_155,18,liqanda sisibhozo [n] l [um] ine sisithandathu liqanda isibhozo ine sisibhozo ine sisithandathu
isixhosa_191_24_2926,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_191\isixhosa_191_24.wav,8.63,isixhosa_191,29,indawo yesihlanu umzi lo wakowabo ugcinwe nguye kanye nayo yonke into yawo
isixhosa_200_05_2927,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_200\isixhosa_200_05.wav,7.45,isixhosa_200,20,nye [n] chaphaza nye chaphaza mbini umgca ongezantsi mbini
isixhosa_169_20_2928,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_169\isixhosa_169_20.wav,2.09,isixhosa_169,57,ze nilumkele eliqhosha
isixhosa_116_15_2929,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_116\isixhosa_116_15.wav,2.99,isixhosa_116,23,[s] godukani zizwe liphelil' ityala
isixhosa_138_18_2930,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_138\isixhosa_138_18.wav,4.26,isixhosa_138,37,yathi intombi yakhe [s] akutsho yamkhangela ilila [n]
isixhosa_129_07_2931,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_129\isixhosa_129_07.wav,1.13,isixhosa_129,38,[s] anditshatanga
isixhosa_171_26_2932,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_171\isixhosa_171_26.wav,6.12,isixhosa_171,31,siye kungena se liphezulu kwa [s] kwaliphiling philingile
isixhosa_097_02_2933,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_097\isixhosa_097_02.wav,2.24,isixhosa_097,35,ingamashumi amathathu anesihlanu
isixhosa_063_26_2934,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_063\isixhosa_063_26.wav,6.5,isixhosa_063,46,makathuthele kwezo nkanti it iifatyi nemigqomo yotywala [n]
isixhosa_090_15_2935,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_090\isixhosa_090_15.wav,3.34,isixhosa_090,38,[n] umkhosi kaphalo uphethwe ngumdange [n]
isixhosa_114_24_2936,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_114\isixhosa_114_24.wav,7.18,isixhosa_114,50,ndifana nomntu obotshelelwe ngelitye [n] w wagityiselwa emlanje
isixhosa_204_11_2937,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_204\isixhosa_204_11.wav,3.83,isixhosa_204,20,a k h e
isixhosa_023_04_2938,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_023\isixhosa_023_04.wav,1.47,isixhosa_023,61,ndithetha ngomnxeba waphan
isixhosa_146_10_2939,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_146\isixhosa_146_10.wav,2.26,isixhosa_146,36,icala emva kwentsimbi yesine
isixhosa_035_13_2940,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_035\isixhosa_035_13.wav,10.0,isixhosa_035,42,liqanda ibe nguzintlanu ibe ngu ne sixhenxe bhozo [s] sixhenxe [n] ntathu mbini isibhozo nye [s]
isixhosa_114_06_2941,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_114\isixhosa_114_06.wav,12.67,isixhosa_114,50,[n] umhla wam wokuzalwa lishumi eline sinxenxe [n] [n] kwinyanga ka march kumnyaka wewaka elinamakhulu amathathu anesh [um] anamashumi mahlanu anesixhenxe
isixhosa_206_05_2942,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_206\isixhosa_206_05.wav,5.39,isixhosa_206,39,sisibini ichaphaza isibini ichaphaza isibini umgca wangaphantsi [s] isibhozo
isixhosa_023_01_2943,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_023\isixhosa_023_01.wav,1.43,isixhosa_023,61,sa isixhosa
isixhosa_137_06_2944,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_137\isixhosa_137_06.wav,2.66,isixhosa_137,49,ngumhla weshumi elinesixhenxe kweyomnga
isixhosa_172_07_2945,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_172\isixhosa_172_07.wav,0.51,isixhosa_172,41,no
isixhosa_158_09_2946,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_158\isixhosa_158_09.wav,1.17,isixhosa_158,61,ndizalelwe eqonce [n]
isixhosa_078_24_2947,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_078\isixhosa_078_24.wav,8.6,isixhosa_078,29,kufike impukane yathi mingi endleleni endlebeni [s] kum kumdla kumdlambe [s] isithi
isixhosa_169_13_2948,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_169\isixhosa_169_13.wav,3.39,isixhosa_169,57,isinye mka
isixhosa_106_22_2949,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_106\isixhosa_106_22.wav,9.08,isixhosa_106,45,kuthe ukuba kungekho uyincedisayo yandim namhla [n] [s] oyincedayo [n] le ngwevu ide yagqiba [s] isenza loo [n] mabi
isixhosa_138_28_2950,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_138\isixhosa_138_28.wav,10.01,isixhosa_138,37,livele kwiindawo ezinjalo eli qhalo [n] lithandwa kunene [s] zizo zonke izizwe [n] [s] ezintsundu
isixhosa_071_22_2951,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_071\isixhosa_071_22.wav,8.03,isixhosa_071,32,yarola ingcola yayifumbathisa esandleni sokunene [n] kuntimbo
isixhosa_129_12_2952,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_129\isixhosa_129_12.wav,2.87,isixhosa_129,38,ishumi elinesixhenxe [n] umqungu
isixhosa_067_01_2953,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_067\isixhosa_067_01.wav,0.97,isixhosa_067,40,sisixhosa
isixhosa_047_17_2954,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_047\isixhosa_047_17.wav,5.49,isixhosa_047,30,uthi [s] masithini uthi masithini na [n] ukuthetha mfo kayuzi
isixhosa_194_29_2955,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_194\isixhosa_194_29.wav,5.2,isixhosa_194,47,ndaqonda ukuba kungenzeka into yokuba ndingabisahamba
isixhosa_032_15_2956,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_032\isixhosa_032_15.wav,5.04,isixhosa_032,24,okay [s] wandikhuphela endaweni ebanzi wandihlangula ngokuba endithandile
isixhosa_192_28_2957,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_192\isixhosa_192_28.wav,6.08,isixhosa_192,38,yathi intombi yakhe akutsho yamkhangela ilila
isixhosa_019_22_2958,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_019\isixhosa_019_22.wav,1.84,isixhosa_019,23,ayalusa amakhwenkwe
isixhosa_050_04_2959,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_050\isixhosa_050_04.wav,1.28,isixhosa_050,33,ndithetha nge [n] cellphone
isixhosa_095_10_2960,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_095\isixhosa_095_10.wav,3.29,isixhosa_095,23,cala emva [n] kwentsimbi yeshumi elinesibini
isixhosa_088_26_2961,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_088\isixhosa_088_26.wav,3.96,isixhosa_088,35,le nkunzi ayimphanga thuba lakucacisa
isixhosa_065_05_2962,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_065\isixhosa_065_05.wav,11.18,isixhosa_065,29,sisinye [n] chaphaza sisibini chaphaza sisibini [s] [um] ngamashumi ama asithandathu anesibhozo
isixhosa_093_23_2963,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_093\isixhosa_093_23.wav,6.58,isixhosa_093,36,[s] waza uyehova wamphendula uyobi esemoyeni ovuthuzayo
isixhosa_069_13_2964,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_069\isixhosa_069_13.wav,10.29,isixhosa_069,44,liqanda sisibhozo sisibini sisinye sisinye sisibini [n] sisithandathu sisihlanu liqanda [n] [n] sisibini
isixhosa_078_17_2965,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_078\isixhosa_078_17.wav,9.77,isixhosa_078,29,kukho la magama in indwe [s] impikwana ne negwatyu [s] nomsila wengwe nesigqeba namanye
isixhosa_064_20_2966,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_064\isixhosa_064_20.wav,8.66,isixhosa_064,26,abantu abathi uxam asiyona abantu [n] bathi uxam asiyonanto enobubele xa ingumdlezana
isixhosa_056_16_2967,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_056\isixhosa_056_16.wav,14.14,isixhosa_056,30,sakha samisa [s] kwimigama emithathu [n] ebhetani ekhayeni [n] loomarta nomariya nolazarus nolaza
isixhosa_034_06_2968,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_034\isixhosa_034_06.wav,8.26,isixhosa_034,27,ishumi elina mbini eline isihlanu ngokhisimusi [n] ngo nineteen seventy nine
isixhosa_202_21_2969,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_202\isixhosa_202_21.wav,9.43,isixhosa_202,77,nanamhla kuthiwa [n] yindawo enengozi kumntu ohamba yedwa ngobusuku
isixhosa_071_23_2970,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_071\isixhosa_071_23.wav,7.49,isixhosa_071,32,ngezandlana zakho ezicekecekana [n] wayibamba indoda ungabi sayiyeka
isixhosa_183_08_2971,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_183\isixhosa_183_08.wav,1.04,isixhosa_183,31,ekapa
isixhosa_160_24_2972,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_160\isixhosa_160_24.wav,3.62,isixhosa_160,25,safika emqwebedwini [n] apho
isixhosa_189_16_2973,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_189\isixhosa_189_16.wav,11.15,isixhosa_189,53,kule ndlela [s] yokubuya ke [n] uhambe kwa phambili ufanabi kwanje ngokwangaphambili
isixhosa_209_19_2974,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_209\isixhosa_209_19.wav,3.56,isixhosa_209,40,kuthe lingekatshoni ilanga yadinwa inkosana
isixhosa_029_21_2975,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_029\isixhosa_029_21.wav,4.05,isixhosa_029,48,kodwa wagqiba [s] ukuba abe naye nokuba ngumntwana
isixhosa_117_21_2976,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_117\isixhosa_117_21.wav,3.21,isixhosa_117,24,ingaba ndenze ityala na xa ndilapha
isixhosa_021_16_2977,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_021\isixhosa_021_16.wav,7.69,isixhosa_021,34,unokuyiva ingwenya ngezikhali zokubinza [s] iintlanzi kuwe
isixhosa_074_20_2978,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_074\isixhosa_074_20.wav,5.14,isixhosa_074,37,yesuka inkosi inomntu ophethe umrweqe wayo yo yonda ngalaa [n] makhwenkwe
isixhosa_167_16_2979,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_167\isixhosa_167_16.wav,5.81,isixhosa_167,26,sikhe sabanikela kungafisizwe [n] siphela
isixhosa_129_17_2980,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_129\isixhosa_129_17.wav,4.9,isixhosa_129,38,[n] kumhla salila loo mini wanga usandile ufe izolo
isixhosa_180_22_2981,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_180\isixhosa_180_22.wav,8.73,isixhosa_180,42,le nkunzi ayimphanga thuba lakuxhathisa ungobiya ude wejaju unkabi ebubaleka nayo ayamjonga ukuba uyaphi
isixhosa_054_16_2982,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_054\isixhosa_054_16.wav,6.47,isixhosa_054,18,izwi lakhe lavakala phakathi kwelenge l nesandlulube
isixhosa_179_03_2983,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_179\isixhosa_179_03.wav,2.13,isixhosa_179,50,ndingumntu wasetyhi
isixhosa_132_06_2984,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_132\isixhosa_132_06.wav,10.92,isixhosa_132,32,ngumhla [s] weshumi elinesibhozo [um] [s] ku july ku july andimazi kakuhle ngesixhosa [n] [s] ngo nineteen seventy five
isixhosa_068_25_2985,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_068\isixhosa_068_25.wav,5.18,isixhosa_068,71,zikho kanjalo nezingazanga zibe ntle
isixhosa_037_14_2986,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_037\isixhosa_037_14.wav,3.9,isixhosa_037,42,isebe lezemisebenzi iriphablikhi yasemzantsi afrik
isixhosa_060_29_2987,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_060\isixhosa_060_29.wav,7.5,isixhosa_060,54,nam ndemka ekhaya ngaloo [n] mini ndingacingi ukuba ndoba sezikhalini
isixhosa_202_20_2988,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_202\isixhosa_202_20.wav,10.58,isixhosa_202,77,livele [s] kwiindawo ezinjalo [n] elo qhalo lithandwa zizo zonke izizwe [n] ezintsundu
isixhosa_044_18_2989,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_044\isixhosa_044_18.wav,3.78,isixhosa_044,37,kwakuyiwe emgidini kwempukane
isixhosa_175_08_2990,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_175\isixhosa_175_08.wav,3.47,isixhosa_175,23,ndizalelwe emda esisini yamakhiwane emdantsane
isixhosa_153_28_2991,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_153\isixhosa_153_28.wav,4.9,isixhosa_153,39,kanti ngoku usele ecinge icebo lokuyilwa le nkunzi
isixhosa_200_13_2992,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_200\isixhosa_200_13.wav,9.64,isixhosa_200,20,qanda ntathu ntlanu [n] qanda ntlanu [n] sibhozo [um] ntlanu [n] sixhenxe ntathu sibhozo
isixhosa_063_01_2993,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_063\isixhosa_063_01.wav,1.59,isixhosa_063,46,[n] sisixhosa
isixhosa_201_17_2994,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_201\isixhosa_201_17.wav,4.33,isixhosa_201,40,uthe ebayame ngot [n] ngothango wesuka wawa
isixhosa_035_23_2995,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_035\isixhosa_035_23.wav,3.84,isixhosa_035,42,akukho cebo ke lakha lacetywa kungatshaywanga
isixhosa_034_04_2996,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_034\isixhosa_034_04.wav,2.0,isixhosa_034,27,[um] ngomnxeba waphanz
isixhosa_046_01_2997,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_046\isixhosa_046_01.wav,0.99,isixhosa_046,13,[n] sisixhosa
isixhosa_122_24_2998,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_122\isixhosa_122_24.wav,7.72,isixhosa_122,48,kwaxhosa bekufakwa yona emqaleni wenja [n] xa iya kubulawa
isixhosa_017_11_2999,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_017\isixhosa_017_11.wav,2.67,isixhosa_017,24,ishumi elibesibini [n] elinesibhozo
isixhosa_095_16_3000,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_095\isixhosa_095_16.wav,9.01,isixhosa_095,23,urhulumente [s] wengingqi unoxanduva loko ngokomgaqosiseko wokubonelela ngeenkonzo [n] zococeko
isixhosa_160_11_3001,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_160\isixhosa_160_11.wav,6.67,isixhosa_160,25,u m t h a n d a z o
