ID,wav,duration,spk_id,age,transcript
isizulu_053_04_3159,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_053\isizulu_053_04.wav,1.2,isizulu_053,44,ngocingo olujwayeleke
isizulu_107_07_3160,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_107\isizulu_107_07.wav,1.07,isizulu_107,47,yebo
isizulu_195_08_3161,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_195\isizulu_195_08.wav,0.98,isizulu_195,52,nineteen fifty four
isizulu_154_10_3162,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_154\isizulu_154_10.wav,4.75,isizulu_154,22,[n] seligamenxe eleshumi nomv nomuvo [n]
isizulu_199_03_3163,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_199\isizulu_199_03.wav,1.12,isizulu_199,37,[n] owesifazane
isizulu_115_03_3164,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_115\isizulu_115_03.wav,0.88,isizulu_115,48,ngowesilis
isizulu_113_25_3165,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_113\isizulu_113_25.wav,11.81,isizulu_113,30,phezu kwebandla lesizwe sabantwana bakwa asheri [n] kwakungu pa yo ziyeli indodana ka okla ok [n] okrani
isizulu_110_08_3166,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_110\isizulu_110_08.wav,6.62,isizulu_110,40,[n] ziyishumi nanye kuntulikazi ngonyaka o wamashumi [s] ayisithupha nesithupha
isizulu_128_26_3167,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_128\isizulu_128_26.wav,8.76,isizulu_128,17,kuthe lapho befika esangweni [n] lenxuluma lendlovukazi [n] u onyesha bathola abaqaphi
isizulu_090_30_3168,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_090\isizulu_090_30.wav,4.19,isizulu_090,20,insumansumane ejwayelekile nje lena exoxa ngokudabuka kokuf
isizulu_158_07_3169,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_158\isizulu_158_07.wav,0.81,isizulu_158,Not Available,ngishadil
isizulu_002_20_3170,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_002\isizulu_002_20.wav,10.34,isizulu_002,Not Available,uyise ezwa [s] esindwa yisithunzi somuntu [n] olapha elaw elawini wavula amehlo kancane
isizulu_171_16_3171,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_171\isizulu_171_16.wav,17.63,isizulu_171,37,imicabango yokuthi mhlawumbe bayaphupha noma sebekwela [s] sebekwelaba pha phansi yo yolokhu i ihlezi nabo
isizulu_140_12_3172,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_140\isizulu_140_12.wav,1.43,isizulu_140,32,umasingana [n]
isizulu_031_11_3173,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_031\isizulu_031_11.wav,7.15,isizulu_031,38,[s] z i y o t [s] y i
isizulu_113_12_3174,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_113\isizulu_113_12.wav,2.84,isizulu_113,30,twenty three uzibandlela [n]
isizulu_038_20_3175,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_038\isizulu_038_20.wav,6.9,isizulu_038,45,[n] amadodana ka [n] [s] kani kadelisoni ngukona [n]
isizulu_025_17_3176,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_025\isizulu_025_17.wav,5.83,isizulu_025,24,vuyiswa mina bakwethu ngithi asithenge [n] ibhokisi lika rand
isizulu_078_01_3177,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_078\isizulu_078_01.wav,0.76,isizulu_078,42,[n] isizulu
isizulu_092_23_3178,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_092\isizulu_092_23.wav,10.96,isizulu_092,57,ufike wachela i [n] utajewo ngezintelezi zokumvikela nokumhlanza futhi
isizulu_195_01_3179,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_195\isizulu_195_01.wav,0.99,isizulu_195,52,[n] isizulu
isizulu_059_25_3180,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_059\isizulu_059_25.wav,4.42,isizulu_059,41,tajewo ukwanda kwaliwa ngumthakathi mpela
isizulu_059_21_3181,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_059\isizulu_059_21.wav,5.92,isizulu_059,41,yafika yang yangqola ihlo langanhlanye lathi patsha
isizulu_085_25_3182,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_085\isizulu_085_25.wav,5.44,isizulu_085,43,ngumuphi umuntu otshalile isivini engadlanga [n] izithelo zaso na
isizulu_152_08_3183,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_152\isizulu_152_08.wav,3.18,isizulu_152,28,ngomhla wesithathu [n] untulukazi nineteen eighty nine
isizulu_169_07_3184,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_169\isizulu_169_07.wav,0.79,isizulu_169,25,[n] cha [n]
isizulu_198_26_3185,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_198\isizulu_198_26.wav,7.97,isizulu_198,36,umbhoshongo wasebhabhele umhlaba wonke wawunolimi [n] lunye nokukhuluma kunye
isizulu_147_16_3186,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_147\isizulu_147_16.wav,5.99,isizulu_147,38,inzalo kaseti lokhu kuyincwadi yezizukulwane zika adamu
isizulu_109_04_3187,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_109\isizulu_109_04.wav,2.12,isizulu_109,24,[n] ngijwayelekile
isizulu_186_19_3188,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_186\isizulu_186_19.wav,7.91,isizulu_186,12,emuva kwesikhashana bazibona sebege gebise amakhanda kanye kanye
isizulu_195_30_3189,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_195\isizulu_195_30.wav,7.3,isizulu_195,52,umkham umkhawulo wabantwana [n] bakwarubeni wawuyijordani nogu lwalo
isizulu_190_04_3190,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_190\isizulu_190_04.wav,1.16,isizulu_190,33,[n] e kumakhalekh [n]
isizulu_112_06_3191,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_112\isizulu_112_06.wav,7.68,isizulu_112,17,kunye masingane [um] [n] onyakweni ishumi nes ne nesishagalolunye namashumi [n] shagalolunye
isizulu_103_20_3192,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_103\isizulu_103_20.wav,7.13,isizulu_103,28,abanye abathola uku ubunzima obukhulu yilabo ababefake amadiphozi okwetsheleka izimali
isizulu_165_02_3193,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_165\isizulu_165_02.wav,1.14,isizulu_165,50,[n] ne u fifty
isizulu_193_09_3194,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_193\isizulu_193_09.wav,1.23,isizulu_193,38,[s] vryheid
isizulu_091_28_3195,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_091\isizulu_091_28.wav,9.91,isizulu_091,25,intuthu lena [n] ivela kumabutho amabili esizwe samandorobo
isizulu_049_27_3196,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_049\isizulu_049_27.wav,3.5,isizulu_049,21,lesisalukazi sihlala sodwa lapha kulendlu
isizulu_158_30_3197,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_158\isizulu_158_30.wav,5.96,isizulu_158,Not Available,ithe ukuba izwe lomsindo yasondela ngasemnyango kaqoveqove
isizulu_050_11_3198,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_050\isizulu_050_11.wav,2.05,isizulu_050,19,z i z [s] w e
isizulu_042_27_3199,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_042\isizulu_042_27.wav,10.87,isizulu_042,22,ukungalesabi kwakho iqiniso kuyokwenza labo [n] abaholayo bakuthande [n]
isizulu_051_09_3200,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_051\isizulu_051_09.wav,1.64,isizulu_051,32,[s] ngihlala empangeni
isizulu_066_02_3201,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_066\isizulu_066_02.wav,0.8,isizulu_066,22,[s] twenty [n] two
isizulu_064_14_3202,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_064\isizulu_064_14.wav,7.03,isizulu_064,20,usevisi yeningizimu afrika [n] yezimali zentela
isizulu_053_17_3203,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_053\isizulu_053_17.wav,27.57,isizulu_053,44,phototypesetting [n] in p t [um] by [um] dieter z [um] zimmerma l t d [s]
isizulu_145_17_3204,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_145\isizulu_145_17.wav,6.46,isizulu_145,20,yingakho ke izifundo zohlelo zibunjwe zaxutshaniswa nokusetshenziswa kolimi oluphilayo
isizulu_002_06_3205,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_002\isizulu_002_06.wav,3.4,isizulu_002,Not Available,[n] zilibanga umsindo [s] omkhulu
isizulu_162_20_3206,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_162\isizulu_162_20.wav,7.0,isizulu_162,51,athi uma ecubungula lamazwi kuxhuxhuzele isisu
isizulu_083_04_3207,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_083\isizulu_083_04.wav,2.06,isizulu_083,44,ngikhuluma kumakhal' ekhukhwini
isizulu_016_06_3208,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_016\isizulu_016_06.wav,5.39,isizulu_016,18,ngumhlaka kuntulukazi ngolbi ngol ngolwe ngolwesibili
isizulu_116_12_3209,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_116\isizulu_116_12.wav,1.96,isizulu_116,42,e forteen unhlaba
isizulu_083_18_3210,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_083\isizulu_083_18.wav,11.9,isizulu_083,44,izingani zixaba zikaxaba za zaphenduka izim mpa izimpabange ziququdwa yi yinkemane
isizulu_106_03_3211,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_106\isizulu_106_03.wav,0.8,isizulu_106,35,[n] [n] wesifazana
isizulu_127_27_3212,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_127\isizulu_127_27.wav,3.89,isizulu_127,33,phela uyoba ukudla [n] kokhozi namachwane alo
isizulu_078_08_3213,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_078\isizulu_078_08.wav,2.0,isizulu_078,42,ngomhla [n] ka twenty nine ku august
isizulu_145_01_3214,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_145\isizulu_145_01.wav,0.98,isizulu_145,20,isizulu [n]
isizulu_171_23_3215,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_171\isizulu_171_23.wav,6.37,isizulu_171,37,mamthembu [s] uyabona nj njengoba ngikutshela nje
isizulu_127_30_3216,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_127\isizulu_127_30.wav,9.89,isizulu_127,33,[s] wolimisa ite itabemak itabemakele njengesifanekiso salo [n] aboniswa sona entabeni
isizulu_111_26_3217,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_111\isizulu_111_26.wav,5.8,isizulu_111,19,zemba zambulala izinsizwa [n] ozibonayo ungangabazi ukuthi kukhona okuzixoshayo
isizulu_120_04_3218,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_120\isizulu_120_04.wav,1.1,isizulu_120,17,ucingo [n] olujwayelekile
isizulu_046_17_3219,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_046\isizulu_046_17.wav,4.28,isizulu_046,48,igama lendodakazi ka asheri lalingusera
isizulu_148_27_3220,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_148\isizulu_148_27.wav,7.46,isizulu_148,43,[s] wanquma futhi ukuthi uzoxolisa uma kufika kuleso simo
isizulu_012_28_3221,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_012\isizulu_012_28.wav,4.43,isizulu_012,27,sewakhetha khetha amaphuzu asemqoka ushiye imininingwane
isizulu_119_28_3222,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_119\isizulu_119_28.wav,4.14,isizulu_119,29,[n] nasi ke [n] izivivinyo senu sesithathu futhi [n] sokugcina
isizulu_075_29_3223,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_075\isizulu_075_29.wav,8.01,isizulu_075,35,vuyiswa mina [n] vuyiswa mina ngino r [n] kuphela ebhange
isizulu_094_23_3224,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_094\isizulu_094_23.wav,9.81,isizulu_094,47,izingane zikaxaba zaphenduka izimpabanga ziququdwa [s] yinke yinkemane
isizulu_159_13_3225,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_159\isizulu_159_13.wav,10.91,isizulu_159,33,zero eyesibili [um] okokuqala okwesikho okwesithupha okwesibili okwesibili okwesithupha okwesine [n] okwesikhombisa okwesibili
isizulu_155_14_3226,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_155\isizulu_155_14.wav,4.59,isizulu_155,42,umnyango wesimo sendalo nezokuvakasha
isizulu_060_16_3227,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_060\isizulu_060_16.wav,5.86,isizulu_060,49,ukucula nokutshiloza kwezinyoni kungikhumbuza elakithi nge ikisirati
isizulu_162_16_3228,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_162\isizulu_162_16.wav,8.69,isizulu_162,51,ocingwe uchakijana lize ligcina selimtholile ibhubesi
isizulu_052_14_3229,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_052\isizulu_052_14.wav,2.47,isizulu_052,44,ukuhla kosuku [n] lwesithupha
isizulu_146_04_3230,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_146\isizulu_146_04.wav,1.37,isizulu_146,19,[n] ocingo olujwayelekile
isizulu_113_02_3231,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_113\isizulu_113_02.wav,0.72,isizulu_113,30,eyi thirty
isizulu_060_06_3232,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_060\isizulu_060_06.wav,3.49,isizulu_060,49,umhlaka seventeen ku march nineteen firty seven
isizulu_138_30_3233,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_138\isizulu_138_30.wav,7.21,isizulu_138,22,liyabusa lapha emadlangaleni lixoxa izinganekwane lenze [s] neziphicaphicwano
isizulu_042_11_3234,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_042\isizulu_042_11.wav,1.0,isizulu_042,22,womuso
isizulu_098_28_3235,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_098\isizulu_098_28.wav,4.08,isizulu_098,25,dolly cha ngiyabo ngiyabonga impela jabu
isizulu_060_27_3236,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_060\isizulu_060_27.wav,3.13,isizulu_060,49,umgodi wogage lowo wahlala obala
isizulu_148_06_3237,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_148\isizulu_148_06.wav,2.08,isizulu_148,43,ninteen sixty four o four twenty
isizulu_159_23_3238,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_159\isizulu_159_23.wav,6.49,isizulu_159,33,phototypesetting in p t by dieter zimmermann limited
isizulu_127_08_3239,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_127\isizulu_127_08.wav,2.25,isizulu_127,33,ngazalwa [s] ngomhlaka four ku march nineteen [s] seventy four
isizulu_013_21_3240,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_013\isizulu_013_21.wav,5.15,isizulu_013,25,[n] [s] masibiya angeke ngolizzy uphendule umbuzo wami
isizulu_107_22_3241,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_107\isizulu_107_22.wav,3.63,isizulu_107,47,ngacabanga ukuthi ngishaywa yitshe kanti cha yisihlahla
isizulu_154_05_3242,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_154\isizulu_154_05.wav,8.57,isizulu_154,22,kunye yichashaza kubili yichashaza kubili [n] [n] kunye kuhlanu isithupha
isizulu_068_14_3243,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_068\isizulu_068_14.wav,4.39,isizulu_068,49,umnyango wesevisi yokuqondisa izimilo zababoshiwe
isizulu_048_29_3244,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_048\isizulu_048_29.wav,16.71,isizulu_048,35,wathi [n] eqeda uku ukuyilanda [n] eyakhe [n] umxuku waye [n] wayesekili [n] wayesejikile engasei engaseyena lowaya na owayesekhicileka
isizulu_065_12_3245,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_065\isizulu_065_12.wav,1.5,isizulu_065,21,yishumi nesithupha ulwezi
isizulu_028_15_3246,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_028\isizulu_028_15.wav,6.15,isizulu_028,37,[n] and then kune kubili isikhomb i i isikhombisa
isizulu_017_01_3247,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_017\isizulu_017_01.wav,0.74,isizulu_017,24,[n] isizulu
isizulu_006_01_3248,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_006\isizulu_006_01.wav,0.79,isizulu_006,40,isizulu
isizulu_028_17_3249,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_028\isizulu_028_17.wav,4.86,isizulu_028,37,[s] uphiko lukazwelonke lwezoku lwezobunhloli
isizulu_012_02_3250,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_012\isizulu_012_02.wav,2.26,isizulu_012,27,engamashumi amabili [n] nesikhombisa [n]
isizulu_003_01_3251,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_003\isizulu_003_01.wav,0.65,isizulu_003,21,izulu
isizulu_025_12_3252,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_025\isizulu_025_12.wav,2.16,isizulu_025,24,ishumi nesihlanu [n] undasa
isizulu_179_23_3253,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_179\isizulu_179_23.wav,10.05,isizulu_179,Not Available,[s] eceleni nje kwechibi bayibona [n] ikile ikileku oyilephu [s]
isizulu_100_15_3254,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_100\isizulu_100_15.wav,13.63,isizulu_100,34,sekuvela [n] unosimilo [um] dhlomo intombazane ezipat eziphatha kahle esontayo
isizulu_086_16_3255,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_086\isizulu_086_16.wav,6.67,isizulu_086,35,[n] umbhoshongo wasebhabhele umhlaba wonke [s] wawuno wawunolimi lunye [s] nokukhuluma kunye
isizulu_192_14_3256,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_192\isizulu_192_14.wav,1.43,isizulu_192,40,umnyango wezobuciko namasiko
isizulu_112_05_3257,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_112\isizulu_112_05.wav,6.17,isizulu_112,17,kunye [n] icashaza kunye icashaza [um] kubili yikhulu neshumi [n] nane
isizulu_181_29_3258,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_181\isizulu_181_29.wav,7.0,isizulu_181,38,bhense hho izinsi izinduna ziya ziyazwana washo ke ndun
isizulu_183_21_3259,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_183\isizulu_183_21.wav,15.11,isizulu_183,21,uma izidumbu zazo ziwela phezu kwembewu [n] etshalwayo ezakuhlanyelwa iyakuba ngehlambulukile
isizulu_138_19_3260,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_138\isizulu_138_19.wav,4.14,isizulu_138,22,bathe besaxoxa thushu lolo phahlakazi
isizulu_093_28_3261,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_093\isizulu_093_28.wav,12.88,isizulu_093,50,wayithintathinta unina ngomboko kubonakala ukuthi uyayidlalisa
isizulu_014_25_3262,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_014\isizulu_014_25.wav,6.82,isizulu_014,8,[n] [s] hayi bo [n] te te te thejawo ziphi izintambo
isizulu_001_21_3263,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_001\isizulu_001_21.wav,4.2,isizulu_001,46,ijabule ifile ngokubona inyama iziletha kuyo
isizulu_036_11_3264,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_036\isizulu_036_11.wav,1.48,isizulu_036,38,impela eyamadoda
isizulu_148_17_3265,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_148\isizulu_148_17.wav,4.69,isizulu_148,43,ikhona incwadi yakhe inkinsela yasemgungundlovu
isizulu_032_11_3266,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_032\isizulu_032_11.wav,1.11,isizulu_032,19,ngokuba
isizulu_085_11_3267,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_085\isizulu_085_11.wav,3.29,isizulu_085,43,z i q a l e
isizulu_089_26_3268,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_089\isizulu_089_26.wav,9.39,isizulu_089,38,wathi eqeda ukuyilanda eyakhe umxukuza wayesejike engaseyena lowaya owayesekhicile
isizulu_048_21_3269,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_048\isizulu_048_21.wav,7.76,isizulu_048,35,yabadonsa njalo inja lena yaze yabafikisa lapho baye bayigwazela khona
isizulu_084_20_3270,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_084\isizulu_084_20.wav,5.06,isizulu_084,48,[s] nasi ke isivivinyo senu sesithathu futhi [s] sokugcina
isizulu_161_04_3271,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_161\isizulu_161_04.wav,1.37,isizulu_161,22,makhal' ekhukhwini [n]
isizulu_002_13_3272,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_002\isizulu_002_13.wav,8.12,isizulu_002,Not Available,uma kunje nawo umnyango [s] wemfundo ungeke waphumelela ngamakomiti awo [n]
isizulu_100_05_3273,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_100\isizulu_100_05.wav,7.3,isizulu_100,34,[n] isizulu [n] [um] kubili kunye kubili [um] kunye akukho kubili [n]
isizulu_147_17_3274,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_147\isizulu_147_17.wav,6.7,isizulu_147,38,bamhlenga izinsuku ezintathu elokhu elele njengomuntu ofil
isizulu_118_12_3275,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_118\isizulu_118_12.wav,2.06,isizulu_118,39,u thirteen [n] untulikazi
isizulu_106_19_3276,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_106\isizulu_106_19.wav,3.99,isizulu_106,35,emva kwesikhashana bazibona sebegebise amakhanda kanye kanye
isizulu_118_05_3277,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_118\isizulu_118_05.wav,5.84,isizulu_118,39,[um] isi [n] isizulu two point two two point two dash one two zero
isizulu_011_12_3278,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_011\isizulu_011_12.wav,3.38,isizulu_011,35,amashumi amabili [n] nesithupha undasa
isizulu_180_19_3279,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_180\isizulu_180_19.wav,5.35,isizulu_180,37,lawa ama angamadodana kadishani ngo use no arana
isizulu_001_12_3280,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_001\isizulu_001_12.wav,2.57,isizulu_001,46,twenty six kuzibandlela
isizulu_023_22_3281,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_023\isizulu_023_22.wav,5.53,isizulu_023,36,[n] [s] wathi ngxi amagogolo ezibuko eziluhlaza ngokulithunzi
isizulu_042_09_3282,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_042\isizulu_042_09.wav,1.06,isizulu_042,22,[n] e parys
